Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Poland,POL,GNI (current US$),NY.GNP.MKTP.CD,1.71157E+11,1.89909E+11,1.98011E+11,2.15408E+11,2.46978E+11,3.00783E+11,3.37479E+11,4.1466E+11,5.24468E+11,4.26594E+11,4.62197E+11,5.09756E+11,4.81703E+11,5.06691E+11,5.25236E+11,4.60252E+11,4.53439E+11,5.04586E+11,5.6091E+11,
Pre-demographic dividend,PRE,GNI (current US$),NY.GNP.MKTP.CD,2.28139E+11,2.25972E+11,2.68593E+11,3.04568E+11,3.70966E+11,4.62074E+11,6.02568E+11,7.23358E+11,9.14398E+11,8.26054E+11,9.68589E+11,1.12721E+12,1.25628E+12,1.35267E+12,1.47653E+12,1.30312E+12,1.20255E+12,1.27709E+12,1.27878E+12,
Puerto Rico,PRI,GNI (current US$),NY.GNP.MKTP.CD,41418600000,44046600000,45071300000,47479400000,51826517000,54861880300,57854319400,60642710600,62703100000,63617900000,64294600000,65720700000,68085700000,68944900000,68797500000,69602000000,69985200000,69999700000,68048700000,
"Korea, Dem. People’s Rep.",PRK,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GNI (current US$),NY.GNP.MKTP.CD,1.16393E+11,1.19415E+11,1.32125E+11,1.63209E+11,1.86659E+11,1.94561E+11,2.02657E+11,2.33291E+11,2.53544E+11,2.35561E+11,2.30312E+11,2.40831E+11,2.11118E+11,2.23343E+11,2.24899E+11,1.93967E+11,2.01275E+11,2.15628E+11,2.3538E+11,
Paraguay,PRY,GNI (current US$),NY.GNP.MKTP.CD,7742095640,7572514932,6598205157,6543430199,8342338549,9363307348,12108691921,16861852701,23491852422,21281236617,25922722149,32540310560,31853134106,37045759428,38813335874,34807814777,34592133836,37805459967,39356141906,
West Bank and Gaza,PSE,GNI (current US$),NY.GNP.MKTP.CD,4819100000,4322700000,3774700000,4212700000,4557400000,5180800000,5332700000,6058400000,7344800000,7800300000,9512200000,11214879200,12136900000,13636428200,14198247100,14385300000,15321900000,16490000000,17009800000,
Pacific island small states,PSS,GNI (current US$),NY.GNP.MKTP.CD,3581536063,3469901992,3666724070,4236611200,4882336955,5398533035,5508295232,6098661439,6476125968,5738894009,6284176245,7382748248,7957596091,8467130386,9090999027,9030375932,9374958367,9942511625,10247198435,
Post-demographic dividend,PST,GNI (current US$),NY.GNP.MKTP.CD,2.6455E+13,2.62331E+13,2.72811E+13,3.05723E+13,3.40324E+13,3.58642E+13,3.7887E+13,4.10589E+13,4.3161E+13,4.07923E+13,4.27945E+13,4.61111E+13,4.62314E+13,4.65906E+13,4.76553E+13,4.50602E+13,4.58968E+13,4.78465E+13,5.06353E+13,
French Polynesia,PYF,GNI (current US$),NY.GNP.MKTP.CD,3447543138,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GNI (current US$),NY.GNP.MKTP.CD,16360439560,16834615385,18466483516,23117307692,29492307692,38814835165,57601648352,75473076923,1.08508E+11,88385714286,1.12179E+11,1.54504E+11,1.74709E+11,1.88364E+11,1.96924E+11,1.58174E+11,1.50623E+11,1.66509E+11,1.87617E+11,
Romania,ROU,GNI (current US$),NY.GNP.MKTP.CD,36991351513,40142275489,45604749660,56454932229,71824444036,95560240107,1.1795E+11,1.68937E+11,2.08929E+11,1.71461E+11,1.6369E+11,1.80375E+11,1.68236E+11,1.86817E+11,1.971E+11,1.73746E+11,1.83552E+11,2.06467E+11,2.33697E+11,
Russian Federation,RUS,GNI (current US$),NY.GNP.MKTP.CD,2.52974E+11,3.02364E+11,3.38887E+11,4.17177E+11,5.78246E+11,7.45491E+11,9.61127E+11,1.27088E+12,1.61436E+12,1.1829E+12,1.47781E+12,1.99126E+12,2.1426E+12,2.21752E+12,1.99202E+12,1.32585E+12,1.24723E+12,1.53657E+12,1.61624E+12,
Rwanda,RWA,GNI (current US$),NY.GNP.MKTP.CD,1719585667,1652194995,1658501716,1815653160,2055471565,2554132801,3165590709,3858434423,4889659608,5413672771,5807342742,6589670443,7333250745,7486598334,7837417764,8077258147,8264480341,8939827629,9308151563,
South Asia,SAS,GNI (current US$),NY.GNP.MKTP.CD,6.18643E+11,6.35715E+11,6.69728E+11,7.84016E+11,9.08481E+11,1.0406E+12,1.19676E+12,1.5076E+12,1.53069E+12,1.68731E+12,2.05805E+12,2.2746E+12,2.29731E+12,2.35606E+12,2.58113E+12,2.70005E+12,2.92121E+12,3.34327E+12,3.4513E+12,
Saudi Arabia,SAU,GNI (current US$),NY.GNP.MKTP.CD,1.90407E+11,1.85911E+11,1.90907E+11,2.16549E+11,2.60462E+11,3.31174E+11,3.80735E+11,4.22361E+11,5.28962E+11,4.37738E+11,5.35251E+11,6.80923E+11,7.46963E+11,7.60209E+11,7.72876E+11,6.7155E+11,6.60662E+11,6.99284E+11,7.93635E+11,
Sudan,SDN,GNI (current US$),NY.GNP.MKTP.CD,11548453913,12296829262,13857299609,16246924898,19787412043,24580803169,33620543127,42704531025,50828485217,49161196654,60506632350,64564311408,62417184439,44936680121,74213617110,87964784174,86575748024,1.12471E+11,37949440837,
Senegal,SEN,GNI (current US$),NY.GNP.MKTP.CD,5833646798,6097079031,6650810342,8589154433,10077284949,10933261713,11784412333,14212128125,16901889183,16078470528,16065092576,17597302028,17524082330,18637435225,19393606586,17376259512,18529254739,20495918001,23435331706,
Singapore,SGP,GNI (current US$),NY.GNP.MKTP.CD,95487180974,89194508009,90696247068,95050166456,1.08077E+11,1.20576E+11,1.44599E+11,1.76182E+11,1.8649E+11,1.84082E+11,2.37218E+11,2.69752E+11,2.81965E+11,2.9101E+11,3.03899E+11,2.86988E+11,2.95925E+11,3.14871E+11,3.39548E+11,
Solomon Islands,SLB,GNI (current US$),NY.GNP.MKTP.CD,435503861.3,402963452.1,339761646.5,331838247.2,378811923,415509874,460905158,479583768.9,513993856.4,432865363.1,496544088.3,672496394.6,931421171.4,1051361225,1099620354,1121078500,1164644960,1246535223,1334787193,
Sierra Leone,SLE,GNI (current US$),NY.GNP.MKTP.CD,616098892.2,1063299286,1223305970,1358820072,1416436670,1612494367,1847768963,2264325461,2700598779,2664969380,2606465307,2901403971,3924034071,4893437932,4896148549,4162054006,3276983581,3629620900,3798493994,
El Salvador,SLV,GNI (current US$),NY.GNP.MKTP.CD,11531827700,12016833600,12340790300,12820792200,13266960900,14207700000,15562390000,16555500000,17597840000,17045650000,17910000000,19666000000,20516000000,21001000000,21558000000,22346000000,22925000000,23540000000,24585000000,
San Marino,SMR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,3860402685,3932882309,4019621621,4168165625,4476284275,4686636078,
Serbia,SRB,GNI (current US$),NY.GNP.MKTP.CD,6540021545,12273209787,16047441232,21053475169,24645291161,27360301086,32068439125,42350710318,50839176927,44463123146,40927618107,48203497095,41901838323,46517904654,45280164673,37788900038,38393068561,41226657716,47992099533,
Sub-Saharan Africa (excluding high income),SSA,GNI (current US$),NY.GNP.MKTP.CD,3.78448E+11,3.60831E+11,3.92884E+11,4.92294E+11,6.13497E+11,7.26455E+11,8.77248E+11,1.00859E+12,1.14971E+12,1.10395E+12,1.30899E+12,1.47867E+12,1.56978E+12,1.65096E+12,1.76222E+12,1.61254E+12,1.51102E+12,1.63675E+12,1.65456E+12,
South Sudan,SSD,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,8550148981,11486155562,17413371606,12504212837,10961917365,,,,
Sub-Saharan Africa,SSF,GNI (current US$),NY.GNP.MKTP.CD,3.79034E+11,3.61439E+11,3.93516E+11,4.92959E+11,6.1435E+11,7.27388E+11,8.78278E+11,1.00955E+12,1.1506E+12,1.10474E+12,1.3099E+12,1.47966E+12,1.57078E+12,1.65221E+12,1.76348E+12,1.61384E+12,1.51234E+12,1.63814E+12,1.65608E+12,
Small states,SST,GNI (current US$),NY.GNP.MKTP.CD,1.22829E+11,1.24005E+11,1.32389E+11,1.58537E+11,1.87638E+11,2.20965E+11,2.62167E+11,3.14986E+11,3.76271E+11,3.172E+11,3.61657E+11,4.40958E+11,4.68822E+11,4.91002E+11,5.06241E+11,4.39912E+11,4.3303E+11,4.7419E+11,5.20159E+11,
Sao Tome and Principe,STP,GNI (current US$),NY.GNP.MKTP.CD,,72802105.21,81829140.3,99567886.37,111486145.1,133523133.3,145807357.3,153621431.4,187949234.3,187536820.5,198044426.3,234014418.4,247866518.2,305513982.5,354638486.2,317236030.7,348498734.1,373932109.1,424765917.7,
Suriname,SUR,GNI (current US$),NY.GNP.MKTP.CD,899657575.8,727764220.2,1050229787,1224978470,1420629115,1752022550,2571993075,2933840801,3553361749,3880355556,4264098055,4160176622,4787500000,5014557576,5169218455,4774355636,3058136146,2674564432,3200288067,
Slovak Republic,SVK,GNI (current US$),NY.GNP.MKTP.CD,28962820158,30710697987,34946206475,44397352144,54956642662,60959403059,68479460544,83744482617,98462501831,88342811892,87493936389,94611739691,91622400429,97558491977,99673454113,85564728220,88165227806,93716410509,1.03787E+11,
Slovenia,SVN,GNI (current US$),NY.GNP.MKTP.CD,20240378820,20859259625,23284718204,29319206294,33933993523,35866160925,38985723247,46902956474,54098418046,49532759100,47523263225,50817019569,45854173714,47754167866,49472455061,41761166474,43517811182,47565306137,53156568065,
Sweden,SWE,GNI (current US$),NY.GNP.MKTP.CD,2.61497E+11,2.41204E+11,2.661E+11,3.37903E+11,3.848E+11,3.95093E+11,4.31205E+11,5.02687E+11,5.33267E+11,4.45346E+11,5.08797E+11,5.84484E+11,5.63577E+11,5.97818E+11,5.92528E+11,5.08193E+11,5.19287E+11,5.48705E+11,5.64718E+11,
Eswatini,SWZ,GNI (current US$),NY.GNP.MKTP.CD,1772303678,1644811374,1435491523,2155655432,2772685221,3356415165,3305353916,3510463727,3288893340,3504865745,4212627103,4789428021,4862546230,4640822286,4432772869,4113113825,3830439490,4364983952,4710618472,
Sint Maarten (Dutch part),SXM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GNI (current US$),NY.GNP.MKTP.CD,583245913.4,604826410.6,629509051.1,662710852.3,848756836.4,928911545.5,1026768792,961603318.9,884712208.7,791791269.6,915674770.9,991861723.6,1000312415,1253967863,1255236379,1294295135,1318361122,1390231944,1515444722,
Syrian Arab Republic,SYR,GNI (current US$),NY.GNP.MKTP.CD,18446494913,20316833784,20657248819,20975661634,24333960521,27979782709,32393616325,39715797004,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,825430066,895202820,953114810,946059440,990529285.5,
Chad,TCD,GNI (current US$),NY.GNP.MKTP.CD,1367590663,1686819159,1927879894,2279306688,3720459144,5622160309,6211230378,7440631375,8689826327,8868043023,10302348837,11840612880,12068380777,12358809003,13318860876,10614207975,9904968430,9845129125,11069610885,
East Asia & Pacific (IDA & IBRD countries),TEA,GNI (current US$),NY.GNP.MKTP.CD,1.71159E+12,1.82283E+12,2.02426E+12,2.29378E+12,2.66427E+12,3.07252E+12,3.71882E+12,4.71997E+12,5.99347E+12,6.45671E+12,7.81822E+12,9.51847E+12,1.06618E+13,1.17062E+13,1.26861E+13,1.31496E+13,1.33827E+13,1.4591E+13,1.61765E+13,
Europe & Central Asia (IDA & IBRD countries),TEC,GNI (current US$),NY.GNP.MKTP.CD,8.7702E+11,8.94096E+11,1.00462E+12,1.22712E+12,1.58812E+12,1.99143E+12,2.3971E+12,3.08302E+12,3.81613E+12,3.01965E+12,3.54219E+12,4.30113E+12,4.49058E+12,4.76117E+12,4.51116E+12,3.52927E+12,3.39474E+12,3.79768E+12,3.94222E+12,
Togo,TGO,GNI (current US$),NY.GNP.MKTP.CD,1459201759,1451784191,1676990217,2087642141,2222381500,2245347159,2311699916,2628832208,3295204856,3346670583,3405968906,4106265216,3879283636,4346910990,4621145737,4321508267,4530584490,4824944320,5375788667,
Thailand,THA,GNI (current US$),NY.GNP.MKTP.CD,1.239E+11,1.16933E+11,1.29579E+11,1.46057E+11,1.65384E+11,1.80829E+11,2.13514E+11,2.53994E+11,2.80757E+11,2.71838E+11,3.26816E+11,3.61875E+11,3.79342E+11,3.93467E+11,3.86382E+11,3.80595E+11,3.92935E+11,4.3495E+11,4.82317E+11,
Tajikistan,TJK,GNI (current US$),NY.GNP.MKTP.CD,824392380.7,1030082792,1164325205,1465046417,1999601010,2233784124,2728857598,3633611474,5108402309,4908200739,6969687052,8316655611,9744645229,11179607447,11296325664,9381864370,8166122325,8256219891,8834339092,
Turkmenistan,TKM,GNI (current US$),NY.GNP.MKTP.CD,2727382587,3429802990,4339679899,5899559318,6731351088,7541355717,9650674365,12299718574,18235683677,18957543860,20689157895,26406333333,31835210526,35782543860,39603210526,33705628571,35225885714,36352285714,39044183538,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GNI (current US$),NY.GNP.MKTP.CD,2.11819E+12,2.0615E+12,1.83077E+12,1.86268E+12,2.1437E+12,2.60734E+12,3.08972E+12,3.67063E+12,4.29405E+12,4.01955E+12,5.00051E+12,5.70881E+12,5.7675E+12,5.92928E+12,6.05319E+12,5.17443E+12,5.03243E+12,5.60438E+12,5.40256E+12,
Timor-Leste,TLS,GNI (current US$),NY.GNP.MKTP.CD,515425048.9,632918903.4,759486799.2,661995075.2,681147356.3,844984253,1301037094,1969380776,3263526277,2523548293,3325056217,4593263641,4305506915,4151758798,3337512030,2794835770,2236032194,2282434961,2248579336,
Middle East & North Africa (IDA & IBRD countries),TMN,GNI (current US$),NY.GNP.MKTP.CD,4.22378E+11,4.45448E+11,4.45384E+11,5.00066E+11,5.81136E+11,6.84654E+11,8.01592E+11,9.97975E+11,1.23465E+12,1.18684E+12,1.36556E+12,1.54283E+12,1.7042E+12,1.59522E+12,1.56589E+12,1.40869E+12,1.44132E+12,1.42417E+12,,
Tonga,TON,GNI (current US$),NY.GNP.MKTP.CD,201588615.7,180105303.5,186136893.3,204393805.5,232348878.1,262088428,299314201.8,307321366.2,356544612.8,327955746.3,381421328.2,435027127.3,486217299,461987195.8,447074546.2,439953424.9,403646194.1,436948699.4,457179414.7,
South Asia (IDA & IBRD),TSA,GNI (current US$),NY.GNP.MKTP.CD,6.18643E+11,6.35715E+11,6.69728E+11,7.84016E+11,9.08481E+11,1.0406E+12,1.19676E+12,1.5076E+12,1.53069E+12,1.68731E+12,2.05805E+12,2.2746E+12,2.29731E+12,2.35606E+12,2.58113E+12,2.70005E+12,2.92121E+12,3.34327E+12,3.4513E+12,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GNI (current US$),NY.GNP.MKTP.CD,3.79034E+11,3.61439E+11,3.93516E+11,4.92959E+11,6.1435E+11,7.27388E+11,8.78278E+11,1.00955E+12,1.1506E+12,1.10474E+12,1.3099E+12,1.47966E+12,1.57078E+12,1.65221E+12,1.76348E+12,1.61384E+12,1.51234E+12,1.63814E+12,1.65608E+12,
Trinidad and Tobago,TTO,GNI (current US$),NY.GNP.MKTP.CD,7525838201,8285573237,8528473715,10624559800,12882975123,15189282462,17413161101,20672820044,26643587350,18155065224,21078448388,22613157193,23473195300,25701690901,25890777688,24823086449,21856419808,22550628527,23041259318,
Tunisia,TUN,GNI (current US$),NY.GNP.MKTP.CD,20524768367,21154514492,22191320250,26408459449,29935447611,30635964236,32797145004,36813641330,42244136028,41370139969,41983512645,43650376474,43139659261,44189819659,45928491488,41813111746,40617644320,38573034637,38497173222,
Turkey,TUR,GNI (current US$),NY.GNP.MKTP.CD,2.68977E+11,1.95252E+11,2.33874E+11,3.06266E+11,3.99178E+11,4.96046E+11,5.46502E+11,6.69492E+11,7.56734E+11,6.36983E+11,7.65387E+11,8.25275E+11,8.67394E+11,9.4196E+11,9.25981E+11,8.5011E+11,8.54539E+11,8.41633E+11,7.5955E+11,
Tuvalu,TUV,GNI (current US$),NY.GNP.MKTP.CD,,24960328.95,33312887.1,28110318.44,36589277.83,37400840.02,37830798.19,48174817.85,49242884.53,47386234.79,50920622.8,57744430.02,49401479.69,58014867.51,49700490.68,55662190.68,55455861.54,58097130.31,64107307.28,
Tanzania,TZA,GNI (current US$),NY.GNP.MKTP.CD,13245876113,13260860935,14044553005,15029650270,16446050127,18043978558,18626634125,21561406470,27626863995,28783642242,31436649841,34011365281,39076489001,44974791751,49140049385,46478404058,48664287046,52106608384,56210529471,
Uganda,UGA,GNI (current US$),NY.GNP.MKTP.CD,6085591049,5659788192,6044559885,6205210525,7725631116,8748333365,9694756697,12056747935,13980569957,17862847530,19849118319,19864473195,22655072035,24081710537,26685152921,26612961489,23621588698,25276591105,26592141114,
Ukraine,UKR,GNI (current US$),NY.GNP.MKTP.CD,30319527419,37305301335,41745593887,49503197498,64020938785,85072915585,1.05926E+11,1.40463E+11,1.78277E+11,1.14673E+11,1.34004E+11,1.59364E+11,1.72813E+11,1.80212E+11,1.31945E+11,89920236945,92419575521,1.09177E+11,1.27764E+11,
Upper middle income,UMC,GNI (current US$),NY.GNP.MKTP.CD,4.445E+12,4.5081E+12,4.53943E+12,5.08945E+12,6.11282E+12,7.34579E+12,8.77851E+12,1.09521E+13,1.34065E+13,1.28863E+13,1.55749E+13,1.86033E+13,1.99942E+13,2.12118E+13,2.20247E+13,2.06118E+13,2.04826E+13,2.26192E+13,2.4127E+13,
Uruguay,URY,GNI (current US$),NY.GNP.MKTP.CD,22757044473,20830698298,13684032690,11555060251,13095418889,16862995829,19142803547,22892500107,29459419613,30622751134,38781974491,46332423916,47564496539,54453106144,53621884316,50889667799,50093590964,53127324505,55472906966,
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,1.03839E+13,1.07437E+13,1.10543E+13,1.15303E+13,1.2314E+13,1.31697E+13,1.4073E+13,1.45432E+13,1.46846E+13,1.43987E+13,1.51267E+13,1.58322E+13,1.66707E+13,1.71759E+13,1.80575E+13,1.87043E+13,1.90452E+13,1.98303E+13,2.08373E+13,
Uzbekistan,UZB,GNI (current US$),NY.GNP.MKTP.CD,13541513969,11196421329,9542788513,10018453435,11980923548,14283209839,17241833853,23242393928,31271456764,34586223673,46799376856,56696527387,63857323170,69319478568,79584882347,83307111773,82713411248,60374545582,52023021488,
St. Vincent and the Grenadines,VCT,GNI (current US$),NY.GNP.MKTP.CD,377095925.9,413557037,444280592.6,457973296.3,492390185.2,521126444.4,585232222.2,629827037,672586370.4,661911148.1,668947037,663187037,689114592.6,702557888.9,697855407.4,737180407.4,769190037,786548851.9,803115148.1,
"Venezuela, RB",VEN,GNI (current US$),NY.GNP.MKTP.CD,1.15747E+11,1.20874E+11,90144246705,81432951034,1.08964E+11,1.4331E+11,1.82474E+11,2.32795E+11,3.16633E+11,3.27123E+11,3.88341E+11,3.08493E+11,3.71208E+11,3.59262E+11,4.76934E+11,,,,,
British Virgin Islands,VGB,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GNI (current US$),NY.GNP.MKTP.CD,33193510389,34854002606,37384010462,42088106160,48573032508,56575238837,64945527299,75243501680,96180833934,92613728994,1.11513E+11,1.29698E+11,1.49569E+11,1.63885E+11,1.77361E+11,1.83321E+11,1.96687E+11,2.06917E+11,2.28057E+11,
Vanuatu,VUT,GNI (current US$),NY.GNP.MKTP.CD,259014693.1,253926881.7,251080652.6,299289953.6,346336881.7,369039359,419140136.4,498759731.5,608057299.5,591488915.2,675721146.7,768755314.7,734072173.8,796982505.2,819844032.8,761969020.8,801919797.2,869483031.1,922529829.4,
World,WLD,GNI (current US$),NY.GNP.MKTP.CD,3.36139E+13,3.3445E+13,3.46671E+13,3.88646E+13,4.38211E+13,4.74632E+13,5.1621E+13,5.78877E+13,6.32649E+13,6.00893E+13,6.59412E+13,7.33584E+13,7.52726E+13,7.7264E+13,7.96309E+13,7.52969E+13,7.62974E+13,8.11405E+13,8.59937E+13,
Samoa,WSM,GNI (current US$),NY.GNP.MKTP.CD,,,268226305.3,314471195.8,392004409,430797587,470779548.8,533617557.1,578612396.9,554477772.1,643292114,709486462.5,733708465.1,742540484.6,727125134.6,772254223,780776440,805103814.1,791591798.3,
Kosovo,XKX,GNI (current US$),NY.GNP.MKTP.CD,,,,,3728646028,3836052730,4046004265,4910914317,5927569943,5739676414,5919188540,6847157801,6697127680,7233335513,7537837202,6542805506,6797143927,7371242287,8072464578,
"Yemen, Rep.",YEM,GNI (current US$),NY.GNP.MKTP.CD,8878775938,9170573373,9876286276,10751394112,12525767672,15131744947,17827661732,20300349319,24995529208,23958158616,29087765768,30388993336,33831696503,38599618151,40607560021,,,,,
South Africa,ZAF,GNI (current US$),NY.GNP.MKTP.CD,1.33188E+11,1.17777E+11,1.12693E+11,1.70646E+11,2.24279E+11,2.52831E+11,2.66503E+11,2.89648E+11,2.77828E+11,2.89309E+11,3.67345E+11,4.05769E+11,3.85573E+11,3.57214E+11,3.41541E+11,3.09749E+11,2.88167E+11,3.39071E+11,3.56649E+11,
Zambia,ZMB,GNI (current US$),NY.GNP.MKTP.CD,3444564099,3929533496,4043337448,4758773393,5822392454,7700141839,11588306431,12512434229,16512263315,14909632548,18902544204,22304797930,25169914732,26893196686,26633695228,20894977063,20495636406,24721833710,25952877406,
Zimbabwe,ZWE,GNI (current US$),NY.GNP.MKTP.CD,6328908700,6447326200,6072330100,5507714700,5522050000,5480616600,5131054900,4929377100,3972333100,8400638000,10614338700,12101614600,14901273600,17213424500,17643284500,17980769300,18772952300,20852010116,30864115906,
